site,year,subrur,easting,northing,temperature,housesparrow,starling
308,17,1,394800,283200,1.868333333,7.192307692,13.61538462
308,18,1,394800,283200,3.068333333,7.076923077,12
308,19,1,394800,283200,3.283333333,7,14.07692308
309,17,1,393800,305100,1.89,18.92307692,9.384615384
309,18,1,393800,305100,3.08,20.42307692,3.730769231
309,19,1,393800,305100,3.336666667,9.730769233,1.423076923
309,20,1,393800,305100,3.958333333,9.192307692,3
309,21,1,393800,305100,2.521666667,6.730769231,6.576923078
310,17,1,423500,414800,1.77,4.692307692,2.692307692
310,18,1,423500,414800,2.84,5.538461538,2.26923077
311,17,-1,351000,516100,1.213333333,9.230769233,0.923076923
311,18,-1,351000,516100,2.158333333,11.38782051,0.041666667
311,19,-1,351000,516100,2.893333333,4.632478633,0.055555556
311,20,-1,351000,516100,3.108333333,4.884615385,0.346153846
311,21,-1,351000,516100,1.82,3.307692308,1.384615385
312,20,-1,381700,176700,3.936666667,2.769230769,0
312,21,-1,381700,176700,2.328333333,0.181818182,0.272727273
313,29,-1,381700,176701,3.16,1.884615385,0.115384616
313,30,-1,381700,176701,3.08,0.435897436,0.355769231
313,31,-1,381700,176701,2.786666667,0.192307693,0
313,32,-1,381700,176701,3.798333333,0.576923077,0
313,33,-1,381700,176701,3.34,0.538461539,1.961538462
313,34,-1,381700,176701,3.036666667,0,0
313,35,-1,381700,176701,3.505,0,0
313,36,-1,381700,176701,2.636666667,0,0
314,18,1,503800,161100,3.731666667,28.07692308,21
314,19,1,503800,161100,3.936666667,17.21153846,13.39423077
314,20,1,503800,161100,4.723333333,16.07692308,12.76923077
314,21,1,503800,161100,3.251666667,18.46153846,8.384615385
314,22,1,503800,161100,3.205,11.73076923,11.07692307
314,23,1,503800,161100,3.005,12.30769231,6.192307694
314,24,1,503800,161100,3.186666667,14.36153846,9.826923075
314,25,1,503800,161100,4.335,10.85576923,5.237179488
314,26,1,503800,161100,3.083333333,12.15384616,14.34615385
314,27,1,503800,161100,3.125,6.541666667,1.365384616
314,28,1,503800,161100,4.3,7.961538462,8.576923077
314,29,1,503800,161100,3.838333333,3.384615385,6.576923077
314,30,1,503800,161100,3.741666667,5.221153846,4.570512821
314,31,1,503800,161100,3.655,6.692307693,0.76923077
314,32,1,503800,161100,4.426666667,5.346153847,2.461538462
314,33,1,503800,161100,3.998333333,2.192307693,0.522435898
314,34,1,503800,161100,3.698333333,3.708333334,2.272435898
314,35,1,503800,161100,4.06,5.307692308,1.807692308
314,36,1,503800,161100,3.268333333,4.846153847,4.461538462
315,18,1,516900,131700,3.228333333,1.782051282,1.961538462
315,19,1,516900,131700,3.528333333,5.192307693,4.384615385
315,20,1,516900,131700,4.28,4,2
315,21,1,516900,131700,2.756666667,1.692307693,2.230769231
316,18,-1,493000,183800,3.415,5.461538462,3.076923077
316,19,-1,493000,183800,3.588333333,5.423076924,2.846153846
316,20,-1,493000,183800,4.368333333,9.923076922,1.807692308
316,21,-1,493000,183800,2.925,6.961538462,2.961538462
316,22,-1,493000,183800,2.953333333,8.769230769,1.153846154
316,23,-1,493000,183800,2.716666667,6.884615385,0.692307693
316,24,-1,493000,183800,2.861666667,6.76923077,1.346153847
316,25,-1,493000,183800,3.963333333,2.038461539,0.192307693
316,26,-1,493000,183800,2.758333333,1.461538462,1.115384616
316,27,-1,493000,183800,2.85,0.653846154,0.038461539
316,28,-1,493000,183800,3.991666667,0,0.846153847
316,29,-1,493000,183800,3.533333333,0,0.076923077
316,30,-1,493000,183800,3.46,0,0.038461539
316,31,-1,493000,183800,3.383333333,0,0
317,18,1,390600,262300,3.348333333,11.38461538,9.653846153
317,19,1,390600,262300,3.53,10.70192308,13.56410257
317,20,1,390600,262300,4.218333333,11.59935898,13.625
317,21,1,390600,262300,2.705,8.69230769,18.36538462
317,22,1,390600,262300,3.066666667,8.525641024,15.72115385
317,23,1,390600,262300,2.678333333,12.96153846,17.96153846
317,24,1,390600,262300,2.598333333,10.57692308,14.80769231
317,25,1,390600,262300,3.76,9.208333335,7.5
317,26,1,390600,262300,2.653333333,7.083333335,11.33333334
317,27,1,390600,262300,2.858333333,4.192307693,7.576923077
317,28,1,390600,262300,4.123333333,4.213286714,7.248251748
317,29,1,390600,262300,3.438333333,6.846153846,8.740384616
317,30,1,390600,262300,3.448333333,2.083333334,11.08333334
318,18,1,516201,304100,3.351666667,13.23076923,9.076923077
318,19,1,516201,304100,3.458333333,11.23076923,7.519230769
318,20,1,516201,304100,4.241666667,15.84615385,11.34294872
319,18,-1,271900,643000,1.506666667,10.42307692,11.26923077
319,19,-1,271900,643000,2.585,7.653846154,11.42307693
319,20,-1,271900,643000,2.42,8.038461539,13.26923077
319,21,-1,271900,643000,1.198333333,8.884615385,15.11538462
319,22,-1,271900,643000,1.848333333,10.69230769,15.01602565
319,23,-1,271900,643000,1.226666667,10.20833334,12.21474359
319,24,-1,271900,643000,0.325,10.21474359,15.35256411
319,25,-1,271900,643000,1.865,9.53846154,10.5
319,26,-1,271900,643000,1.42,12.35576923,9.426282052
319,27,-1,271900,643000,1.541666667,12.38461539,10.76923077
319,28,-1,271900,643000,3.005,10.50961538,11.6025641
319,29,-1,271900,643000,1.668333333,8.807692309,9.115384617
319,30,-1,271900,643000,2.101666667,9.057692308,7.246794872
319,31,-1,271900,643000,0.786666667,12.79166667,11.625
319,32,-1,271900,643000,2.616666667,10.07371795,7
319,33,-1,271900,643000,1.438333333,11.96503497,13.38111888
319,34,-1,271900,643000,1.581666667,9.807692307,5.923076923
319,35,-1,271900,643000,2.395,10.66433567,3.178321678
319,36,-1,271900,643000,1.611666667,9.381118883,2.461538462
320,18,-1,363200,209300,3.593333333,3.669871795,0.038461539
320,19,-1,363200,209300,3.871666667,5.576923077,0.692307693
320,20,-1,363200,209300,4.471666667,6.538461538,0.230769231
320,21,-1,363200,209300,2.898333333,8.269230769,0.692307692
320,22,-1,363200,209300,3.271666667,13.26923077,1.615384616
321,18,-1,441200,250100,2.896666667,1.923076923,2.346153846
321,19,-1,441200,250100,3.043333333,1.803418804,2.038461539
321,20,-1,441200,250100,3.768333333,0.634615385,1.08974359
321,21,-1,441200,250100,2.341666667,0.318181818,1.681818182
322,24,-1,441200,250101,2.245,0.192307693,0.153846154
322,25,-1,441200,250101,3.255,0,0
322,26,-1,441200,250101,2.175,0.038461539,0.435897436
322,27,-1,441200,250101,2.338333333,0.041666667,0.038461539
322,28,-1,441200,250101,3.575,0,0
322,29,-1,441200,250101,2.965,0,0.041666667
322,30,-1,441200,250101,2.953333333,0,0
322,31,-1,441200,250101,2.47,0,0.038461539
322,32,-1,441200,250101,3.478333333,0,0
322,33,-1,441200,250101,2.868333333,0.083333334,0
322,34,-1,441200,250101,2.706666667,0,0
322,35,-1,441200,250101,3.323333333,0,0
322,36,-1,441200,250101,2.615,0.25,0
323,18,1,597600,234300,3.288333333,20.40769231,4.419230769
323,19,1,597600,234300,3.328333333,23.78846154,5.665384616
323,20,1,597600,234300,4.153333333,18.47727273,6.145454546
323,21,1,597600,234300,2.851666667,13.58333333,6.541666667
324,18,1,514600,214400,3.235,10.30769231,12.34615385
324,19,1,514600,214400,3.365,11.07692308,14.15384615
324,20,1,514600,214400,4.13,7.576923077,12.73076923
324,21,1,514600,214400,2.736666667,8.423076923,13.69230769
325,18,1,493300,182400,3.415,6.836538462,11.5
325,19,1,493300,182400,3.588333333,1.923076923,0.846153846
326,19,-1,337900,750500,2.26,11.82692308,8.147435898
326,20,-1,337900,750500,2.078333333,10.96969697,5.462121212
326,21,-1,337900,750500,1.068333333,10.78846154,6.294871795
326,22,-1,337900,750500,1.445,10.72027972,3.818181818
326,23,-1,337900,750500,0.828333333,7.625,6.841666667
326,24,-1,337900,750500,0.015,6.386363637,6.695454546
326,25,-1,337900,750500,1.226666667,4.613636364,3.818181818
326,26,-1,337900,750500,1.295,8.951048951,6.269230769
326,27,-1,337900,750500,1.213333333,7.617424243,4.681818182
326,28,-1,337900,750500,2.728333333,9.636363638,5.363636364
326,29,-1,337900,750500,1.148333333,3.031818182,0.645454546
326,30,-1,337900,750500,1.733333333,1.136363637,0.05
326,31,-1,337900,750500,0.418333333,3.041666667,0.944444445
326,32,-1,337900,750500,1.716666667,0.045454546,0.681818182
326,33,-1,337900,750500,1.286666667,8.534188033,0.465811966
326,34,-1,337900,750500,0.896666667,2.888888889,1.583333334
326,35,-1,337900,750500,1.811666667,6.365384616,0.706730769
326,36,-1,337900,750500,1.151666667,1.153846154,0.818181818
327,19,1,455700,334600,3.725,36.15384615,22.57692308
327,20,1,455700,334600,4.446666667,44,27.30769231
327,21,1,455700,334600,3.175,48.34615385,31.5
327,22,1,455700,334600,3.313333333,52.61538462,31.26923077
327,23,1,455700,334600,2.84,53.80769231,31.5
327,24,1,455700,334600,2.826666667,40.88461539,14
328,19,-1,424700,94000,5.155,4.461538462,1.384615385
328,20,-1,424700,94000,5.86,4.384615385,2.615384615
329,19,1,527000,136100,3.283333333,7.708333334,2.833333334
329,20,1,527000,136100,4.038333333,8.246794872,3.660256411
330,19,1,620000,243300,3.673333333,14.23076923,16.76923077
330,20,1,620000,243300,4.505,15.92307692,13
330,21,1,620000,243300,3.216666667,15.61858974,14.95192308
330,22,1,620000,243300,3.128333333,14.84294872,13.72115385
330,23,1,620000,243300,2.775,16.06293706,13.67132867
330,24,1,620000,243300,3.01,11.35,4.041666667
330,25,1,620000,243300,3.956666667,15.41666667,8.083333335
330,26,1,620000,243300,2.815,10.55594406,1.870629371
330,27,1,620000,243300,2.903333333,9.265151514,0.409090909
330,28,1,620000,243300,4.28,7.139423077,0.740384616
330,29,1,620000,243300,3.441666667,6.328671329,1.311188811
330,30,1,620000,243300,3.79,2.326923077,0.480769231
330,31,1,620000,243300,3.358333333,0.660839161,0.090909091
330,32,1,620000,243300,4.238333333,0.153846154,0.163461539
330,33,1,620000,243300,3.54,0.230769231,1.884615385
330,34,1,620000,243300,3.466666667,0,7.731060606
330,35,1,620000,243300,3.673333333,0.055555556,1.02020202
330,36,1,620000,243300,3.253333333,0.95,0.6
331,19,-1,453300,265900,3.231666667,20.1923077,18.42307693
331,20,-1,453300,265900,3.985,26.92307692,26.46153846
331,21,-1,453300,265900,2.593333333,22.11538462,29.07692308
331,22,-1,453300,265900,2.765,22.65384615,28.11538462
331,23,-1,453300,265900,2.4,26.54545455,32.54545455
332,19,1,379700,220500,4.085,8.576923079,15.11538462
332,20,1,379700,220500,4.74,8.153846156,23.30769231
332,21,1,379700,220500,3.185,7.076923077,12.26923077
333,19,-1,501600,128000,3.763333333,14.76923077,9.384615385
333,20,-1,501600,128000,4.501666667,10.48397436,9.102564103
333,21,-1,501600,128000,2.96,16.23076923,12.38461538
333,22,-1,501600,128000,2.89,14.65384616,12.84615385
333,23,-1,501600,128000,2.721666667,20.10256411,17.04807693
333,24,-1,501600,128000,2.861666667,23.05244755,17.18531469
333,25,-1,501600,128000,4.103333333,21.30769231,10.42307692
333,26,-1,501600,128000,2.811666667,20.84615385,12.84615385
333,27,-1,501600,128000,2.761666667,20.03846154,19.76923077
333,28,-1,501600,128000,3.973333333,19.87820513,16.44871795
333,29,-1,501600,128000,3.475,16.65384616,15.23076923
333,30,-1,501600,128000,3.325,18.61538462,18.57692308
333,31,-1,501600,128000,3.461666667,16.11538462,11.84615385
333,32,-1,501600,128000,4.261666667,18.76923077,17
333,33,-1,501600,128000,3.771666667,14.15384616,11.73076923
333,34,-1,501600,128000,3.373333333,17.30769231,2.769230769
333,35,-1,501600,128000,3.705,13.5,8.653846156
333,36,-1,501600,128000,2.906666667,11.23076923,6.923076923
334,19,-1,452700,288300,2.953333333,8.076923077,5.884615387
334,20,-1,452700,288300,3.7,5.333333333,2.666666667
335,19,-1,588600,113300,5.751666667,15.47435898,5.669871795
335,20,-1,588600,113300,6.42,13.30769231,7.696153846
335,21,-1,588600,113300,4.863333333,11.26573426,7.237762238
335,22,-1,588600,113300,4.675,7.765734268,9.129370629
335,23,-1,588600,113300,4.343333333,6.141025641,10.15705128
335,24,-1,588600,113300,4.615,8.048076923,7.044871795
335,25,-1,588600,113300,5.913333333,5.708333334,4.083333333
335,26,-1,588600,113300,4.583333333,8.905594406,6.611888112
335,27,-1,588600,113300,4.428333333,2.486013986,5.573426574
335,28,-1,588600,113300,5.896666667,4.265734266,1.5
335,29,-1,588600,113300,5.143333333,2.409090909,0.272727273
335,30,-1,588600,113300,5.146666667,2.799242425,1.401515152
335,31,-1,588600,113300,5.123333333,2.164335664,0.695804196
335,32,-1,588600,113300,5.978333333,1.664335664,0.213286714
335,33,-1,588600,113300,5.48,2.753846154,1.138461539
335,34,-1,588600,113300,5.263333333,2.041666667,0.4
335,35,-1,588600,113300,5.153333333,1.675,0.208333334
335,36,-1,588600,113300,4.718333333,0.5,0.090909091
336,19,1,580600,183300,4.871666667,30.07692308,18.30769231
336,20,1,580600,183300,5.655,17.57692308,11.88461538
337,19,-1,142500,851500,3.728333333,15.92307692,0.538461539
337,20,-1,142500,851500,3.223333333,12.30769231,2.153846154
337,21,-1,142500,851500,2.663333333,14.26923077,1.76923077
338,24,-1,142500,851501,1.928333333,13.36153846,2.288461539
338,25,-1,142500,851501,2.846666667,8.926923077,0.269230769
338,26,-1,142500,851501,2.565,12.19230769,0.653846154
338,27,-1,142500,851501,2.636666667,15.58846154,0.153846154
338,28,-1,142500,851501,4.15,14.84615385,3.884615385
338,29,-1,142500,851501,2.833333333,13.61538462,4.461538462
339,19,1,616800,135400,4.541666667,31.76923077,18.84615385
339,20,1,616800,135400,5.176666667,20.23076923,17.26923077
339,21,1,616800,135400,3.728333333,20.33974359,13.43269231
339,22,1,616800,135400,3.51,20.02884616,15.8974359
339,23,1,616800,135400,3.146666667,17.84615385,14.61538462
339,24,1,616800,135400,3.413333333,12.91666667,11.08653846
339,25,1,616800,135400,4.636666667,21.88461539,17.46153847
339,26,1,616800,135400,3.36,22.96153847,14.57692308
339,27,1,616800,135400,3.308333333,12.40384616,12.32051282
339,28,1,616800,135400,4.721666667,9.544871794,10.77564103
339,29,1,616800,135400,3.931666667,12.5,10.33333334
339,30,1,616800,135400,4.055,11.88141026,7.935897436
339,31,1,616800,135400,3.935,5.108974359,8.926282051
339,32,1,616800,135400,4.701666667,3.900641026,6.333333334
339,33,1,616800,135400,4.235,2.375,4.25
339,34,1,616800,135400,3.878333333,0.397435898,5.006410257
339,35,1,616800,135400,3.796666667,0.080128205,5.121794872
339,36,1,616800,135400,3.521666667,0.038461539,4.801282051
340,19,1,407100,199100,3.521666667,12.73076923,7.923076923
340,20,1,407100,199100,4.168333333,3,2.423076923
340,21,1,407100,199100,2.633333333,16.95833334,9.225
341,23,-1,460800,156300,2.673333333,0,0.192307693
341,24,-1,460800,156300,2.763333333,0,0.599358974
341,25,-1,460800,156300,3.938333333,0,0.038461539
342,20,1,381600,304100,3.73,32.07692308,5.76923077
342,21,1,381600,304100,2.271666667,34.73076923,12.65384615
342,22,1,381600,304100,2.706666667,24.07692308,7.538461539
342,23,1,381600,304100,2.23,13.53846154,8.269230769
342,24,1,381600,304100,2.008333333,17.53846154,11
342,25,1,381600,304100,3.266666667,16.76923077,2.269230769
342,26,1,381600,304100,2.191666667,15.38461539,6.192307693
342,27,1,381600,304100,2.45,13.46153846,1.730769231
342,28,1,381600,304100,3.723333333,5.423076923,0
342,29,1,381600,304100,2.968333333,2.423076923,0.5
342,30,1,381600,304100,3.053333333,3.038461539,0.461538462
342,31,1,381600,304100,2.238333333,2.230769231,0.846153847
342,32,1,381600,304100,3.53,2.576923077,0.692307693
342,33,1,381600,304100,2.858333333,2.230769231,0.923076923
342,34,1,381600,304100,2.701666667,2.346153847,0.576923077
343,20,1,354000,634300,2.565,5.049242425,1.208333334
343,21,1,354000,634300,1.378333333,4.272727273,0.981060606
344,20,1,515400,125600,4.308333333,8.153846152,7.384615385
344,21,1,515400,125600,2.778333333,20.69230769,20.8974359
344,22,1,515400,125600,2.68,9.25,17.83333333
344,23,1,515400,125600,2.508333333,10.11538461,15.57692308
344,24,1,515400,125600,2.673333333,9.423076924,11.53846154
345,20,-1,431400,402900,4.113333333,7.811965812,12.56837607
345,21,-1,431400,402900,2.805,6.076923077,11.76923077
345,22,-1,431400,402900,3.078333333,2.153846154,6.153846154
345,23,-1,431400,402900,2.476666667,2.038461539,5.025641026
345,24,-1,431400,402900,2.241666667,0.961538462,1.692307692
345,25,-1,431400,402900,3.416666667,1.26923077,0.538461539
345,26,-1,431400,402900,2.675,6.76923077,6.346153847
345,27,-1,431400,402900,2.905,5.153846154,5
345,28,-1,431400,402900,4.203333333,6.461538462,5.807692308
345,29,-1,431400,402900,3.248333333,1.26923077,7.076923077
345,30,-1,431400,402900,3.52,3.5,7.115384616
345,31,-1,431400,402900,2.381666667,0.206293707,6.234265734
345,32,-1,431400,402900,3.605,0.653846154,8.076923077
345,33,-1,431400,402900,2.94,2.615384615,5.769230769
346,20,1,542100,296300,4.221666667,37.11538462,49.84615385
346,21,1,542100,296300,3.011666667,30.83974359,42.96794872
346,22,1,542100,296300,2.973333333,29.08333333,41
346,23,1,542100,296300,2.616666667,20.11538462,43.53846154
346,24,1,542100,296300,2.781666667,15.88461539,33.42307692
346,25,1,542100,296300,3.563333333,22.24038462,40.01602565
346,26,1,542100,296300,2.473333333,22.96153847,40.30769231
346,27,1,542100,296300,2.578333333,28.15384616,38.46153846
346,28,1,542100,296300,3.968333333,12.34615385,26.03846154
346,29,1,542100,296300,3.283333333,17.23076923,21.30769231
346,30,1,542100,296300,3.523333333,11,19.03846154
346,31,1,542100,296300,2.985,12.88461539,24.11538462
346,32,1,542100,296300,4.028333333,15.38461539,20.69230769
346,33,1,542100,296300,3.408333333,19.07692308,16.23076923
346,34,1,542100,296300,3.45,17.15384616,21.11538462
346,35,1,542100,296300,3.83,16.73076923,13.96153846
346,36,1,542100,296300,3.31,11.34615385,10.30769231
347,20,1,403700,297700,4.381666667,25.57692308,15.57692308
347,21,1,403700,297700,2.946666667,19.65384616,19.23076923
